3,0
4,0
5,0
6,1
7,2
8,1
9,4
10,0
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,2
19,0
20,2
21,0
22,1
23,1
24,0
25,0
26,0
27,4
28,1
29,0
30,11
31,0
32,3
33,1
34,0
35,2
36,0
37,0
38,0
39,0
40,1
41,2
42,2
43,4
44,0
45,2
46,1
47,0
48,0
49,0
00010.sift,0
0,13
1,2
2,14
3,15
4,5
5,4
6,4
7,5
8,9
9,4
10,5
11,2
12,3
13,9
14,4
15,11
16,7
17,4
18,9
19,6
20,2
21,1
22,7
23,3
24,1
25,4
26,1
27,8
28,1
29,3
30,5
31,10
32,11
33,4
34,1
35,7
36,6
37,1
38,17
39,7
40,3
41,3
42,14
43,4
44,5
45,7
46,4
47,1
48,4
49,4
00011.sift,0
0,23
1,6
2,22
3,3
4,1
5,5
6,0
7,13
8,15
9,7
10,12
11,3
12,0
13,9
14,3
15,6
16,3
17,0
18,8
19,18
20,4
21,2
22,15
23,4
24,9
25,0
26,9
27,35
28,2
29,7
30,4
31,8
32,10
33,6
34,5
35,0
36,25
37,0
38,7
39,12
40,2
41,2
42,14
43,1
44,0
45,5
46,3
47,3
48,5
49,9
00012.sift,0
0,1
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,6
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,0
30,0
31,0
32,0
33,6
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00013.sift,0
0,76
1,1
2,0
3,1
4,21
5,0
6,0
7,1
8,32
9,5
10,13
11,0
12,0
13,17
14,0
15,1
16,0
17,4
18,11
19,7
20,0
21,1
22,1
23,0
24,2
25,1
26,0
27,0
28,1
29,0
30,14
31,2
32,5
33,6
34,0
35,1
36,8
37,1
38,8
39,1
40,0
41,1
42,4
43,0
44,0
45,0
46,2
47,54
48,0
49,0
00014.sift,0
0,15
1,0
2,0
3,0
4,0
5,0
6,1
7,0
8,0
9,10
10,0
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,1
19,0
20,0
21,0
22,2
23,0
24,0
25,0
26,0
27,5
28,0
29,1
30,0
31,0
32,2
33,6
34,0
35,0
36,1
37,0
38,0
39,0
40,0
41,1
42,0
43,0
44,0
45,1
46,1
47,0
48,0
49,0
00015.sift,0
0,4
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,9
10,1
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,10
34,0
35,0
36,7
37,0
38,0
39,0
40,1
41,5
42,0
43,0
44,0
45,1
46,1
47,0
48,0
49,0
00016.sift,0
0,0
1,1
2,0
3,0
4,0
5,0
6,1
7,2
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,1
25,1
26,0
27,2
28,0
29,1
30,3
31,0
32,0
33,1
34,0
35,2
36,0
37,0
38,0
39,0
40,2
41,1
42,0
43,0
44,0
45,1
46,0
47,0
48,0
49,0
00017.sift,0
0,0
1,0
2,0
3,1
4,0
5,0
6,2
7,3
8,0
9,2
10,0
11,0
12,0
13,0
14,1
15,0
16,0
17,0
18,0
19,1
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,2
28,0
29,2
30,5
31,0
32,1
33,0
34,0
35,0
36,0
37,0
38,1
39,0
40,0
41,0
42,0
43,0
44,0
45,3
46,1
47,0
48,0
49,0
00018.sift,0
0,1
1,0
2,0
3,0
4,0
5,0
6,2
7,5
8,0
9,0
10,0
11,0
12,0
13,0
14,2
15,0
16,0
17,0
18,1
19,0
20,0
21,0
22,1
23,0
24,1
25,2
26,0
27,3
28,1
29,3
30,3
31,1
32,0
33,2
34,0
35,3
36,0
37,0
38,0
39,0
40,1
41,1
42,0
43,0
44,0
45,0
46,3
47,0
48,1
49,0
00019.sift,0
0,23
1,1
2,8
3,9
4,18
5,1
6,3
7,1
8,7
9,4
10,9
11,0
12,6
13,13
14,0
15,0
16,3
17,0
18,8
19,17
20,1
21,3
22,2
23,1
24,2
25,3
26,3
27,11
28,2
29,0
30,0
31,10
32,1
33,5
34,0
35,0
36,12
37,0
38,4
39,1
40,2
41,2
42,5
43,1
44,7
45,6
46,3
47,3
48,2
49,5
00020.sift,0
0,1
1,3
2,20
3,5
4,9
5,9
6,5
7,11
8,18
9,5
10,10
11,14
12,6
13,12
14,4
15,10
16,4
17,7
18,8
19,5
20,6
21,10
22,11
23,6
24,4
25,6
26,11
27,13
28,11
29,4
30,3
31,5
32,17
33,4
34,3
35,0
36,8
37,0
38,6
39,4
40,10
41,8
42,8
43,8
44,3
45,7
46,11
47,0
48,3
49,12
00021.sift,0
0,10
1,7
2,2
3,7
4,1
5,5
6,1
7,10
8,9
9,5
10,4
11,5
12,5
13,11
14,5
15,11
16,3
17,0
18,10
19,10
20,10
21,3
22,5
23,7
24,6
25,4
26,5
27,24
28,6
29,12
30,4
31,10
32,11
33,7
34,5
35,3
36,14
37,2
38,21
39,8
40,5
41,10
42,14
43,10
44,10
45,2
46,4
47,2
48,5
49,4
00022.sift,0
0,3
1,21
2,4
3,15
4,5
5,20
6,31
7,3
8,0
9,5
10,3
11,16
12,6
13,34
14,10
15,63
16,1
17,5
18,9
19,0
20,14
21,4
22,5
23,21
24,1
25,2
26,1
27,11
28,5
29,3
30,1
31,66
32,3
33,8
34,5
35,2
36,7
37,13
38,74
39,7
40,2
41,5
42,4
43,16
44,2
45,18
46,8
47,0
48,10
49,2
00023.sift,0
0,14
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,2
9,5
10,0
11,0
12,9
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,0
22,1
23,0
24,2
25,5
26,0
27,5
28,1
29,0
30,4
31,0
32,0
33,7
34,0
35,0
36,10
37,0
38,0
39,1
40,2
41,4
42,0
43,0
44,0
45,0
46,2
47,0
48,1
49,0
00024.sift,0
0,0
1,1
2,8
3,1
4,3
5,0
6,4
7,7
8,10
9,1
10,2
11,1
12,5
13,3
14,7
15,2
16,0
17,3
18,3
19,1
20,0
21,10
22,8
23,2
24,7
25,5
26,2
27,5
28,5
29,7
30,9
31,4
32,10
33,0
34,0
35,71
36,2
37,0
38,5
39,4
40,5
41,5
42,7
43,2
44,0
45,0
46,6
47,0
48,2
49,2
00025.sift,0
0,5
1,17
2,12
3,51
4,0
5,18
6,15
7,15
8,27
9,13
10,6
11,18
12,0
13,25
14,15
15,45
16,50
17,0
18,17
19,20
20,3
21,1
22,10
23,54
24,0
25,2
26,3
27,27
28,2
29,15
30,0
31,38
32,61
33,15
34,32
35,42
36,26
37,6
38,52
39,13
40,3
41,10
42,39
43,10
44,6
45,18
46,22
47,15
48,19
49,2
00026.sift,0
0,4
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,7
10,0
11,0
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,2
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,0
30,0
31,0
32,0
33,7
34,0
35,0
36,2
37,0
38,0
39,0
40,0
41,4
42,0
43,2
44,0
45,0
46,0
47,0
48,0
49,0
00027.sift,0
0,9
1,5
2,19
3,2
4,7
5,8
6,5
7,6
8,7
9,4
10,12
11,3
12,3
13,13
14,3
15,3
16,0
17,0
18,4
19,6
20,4
21,6
22,8
23,4
24,4
25,5
26,2
27,22
28,4
29,2
30,2
31,10
32,5
33,5
34,3
35,1
36,15
37,0
38,5
39,4
40,8
41,8
42,5
43,4
44,7
45,5
46,3
47,0
48,10
49,1
00028.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,0
30,8
31,0
32,1
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00029.sift,0
0,22
1,1
2,0
3,0
4,0
5,0
6,2
7,1
8,0
9,6
10,0
11,1
12,1
13,0
14,0
15,0
16,0
17,2
18,0
19,0
20,0
21,1
22,1
23,0
24,8
25,2
26,1
27,0
28,1
29,0
30,5
31,0
32,1
33,6
34,0
35,0
36,3
37,0
38,0
39,1
40,2
41,2
42,0
43,0
44,5
45,1
46,3
47,0
48,1
49,0
00030.sift,0
0,2
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,4
10,0
11,0
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,5
34,0
35,0
36,1
37,0
38,0
39,2
40,2
41,5
42,0
43,0
44,1
45,0
46,4
47,0
48,0
49,0
00031.sift,0
0,4
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,7
10,0
11,0
12,3
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,7
34,0
35,0
36,1
37,0
38,0
39,0
40,2
41,8
42,1
43,0
44,0
45,0
46,5
47,0
48,0
49,0
00032.sift,0
0,5
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,7
10,0
11,0
12,2
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,0
27,1
28,0
29,0
30,0
31,0
32,0
33,6
34,0
35,0
36,0
37,0
38,0
39,1
40,2
41,1
42,0
43,0
44,0
45,0
46,6
47,0
48,0
49,0
00033.sift,0
0,8
1,0
2,0
3,0
4,0
5,0
6,1
7,0
8,0
9,6
10,0
11,0
12,8
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,1
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,5
34,0
35,0
36,2
37,0
38,0
39,0
40,2
41,6
42,0
43,0
44,1
45,0
46,1
47,0
48,0
49,0
00034.sift,0
0,2
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,2
10,0
11,0
12,3
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,2
25,1
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,2
34,0
35,0
36,1
37,0
38,0
39,0
40,1
41,5
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,0
00035.sift,0
0,3
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,2
10,0
11,0
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,0
27,1
28,1
29,0
30,3
31,0
32,0
33,3
34,0
35,0
36,5
37,0
38,0
39,0
40,1
41,4
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,0
00036.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,2
22,0
23,0
24,1
25,0
26,0
27,0
28,2
29,0
30,2
31,0
32,0
33,3
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00037.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,2
7,0
8,1
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,4
22,0
23,0
24,0
25,0
26,0
27,0
28,2
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00038.sift,0
0,3
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,5
10,0
11,0
12,2
13,0
14,0
15,0
16,0
17,0
18,1
19,0
20,0
21,1
22,0
23,0
24,1
25,2
26,0
27,1
28,1
29,0
30,7
31,0
32,0
33,5
34,0
35,0
36,0
37,0
38,0
39,0
40,2
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00039.sift,0
0,6
1,0
2,0
3,0
4,1
5,0
6,0
7,0
8,0
9,4
10,0
11,0
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,0
27,0
28,0
29,0
30,1
31,0
32,0
33,3
34,0
35,0
36,3
37,0
38,0
39,1
40,2
41,2
42,0
43,0
44,2
45,0
46,1
47,0
48,0
49,0
00040.sift,0
0,3
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,9
10,0
11,0
12,5
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,0
22,0
23,0
24,0
25,1
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,9
34,0
35,0
36,2
37,0
38,0
39,0
40,0
41,6
42,0
43,1
44,0
45,0
46,1
47,0
48,0
49,0
00041.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,6
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,0
19,0
20,0
21,3
22,1
23,0
24,5
25,2
26,0
27,0
28,3
29,0
30,11
31,0
32,0
33,4
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00042.sift,0
0,1
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,12
31,0
32,1
33,0
34,0
35,0
36,1
37,0
38,0
39,0
40,1
41,1
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00043.sift,0
0,68
1,0
2,0
3,7
4,1
5,1
6,0
7,0
8,21
9,6
10,0
11,0
12,0
13,33
14,0
15,0
16,77
17,0
18,2
19,18
20,0
21,1
22,1
23,0
24,0
25,0
26,1
27,5
28,1
29,0
30,0
31,2
32,0
33,6
34,0
35,0
36,2
37,0
38,3
39,1
40,0
41,5
42,1
43,0
44,1
45,0
46,0
47,39
48,0
49,1
00044.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,3
10,1
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,1
26,0
27,3
28,1
29,0
30,0
31,0
32,0
33,2
34,0
35,0
36,9
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,1
47,0
48,0
49,0
00045.sift,0
0,34
1,0
2,23
3,0
4,31
5,0
6,0
7,6
8,9
9,9
10,15
11,0
12,1
13,1
14,0
15,2
16,0
17,30
18,8
19,3
20,0
21,1
22,9
23,1
24,0
25,0
26,2
27,12
28,1
29,0
30,12
31,0
32,2
33,9
34,0
35,0
36,10
37,2
38,0
39,16
40,0
41,0
42,2
43,0
44,1
45,0
46,5
47,1
48,1
49,3
00046.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,6
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,0
30,0
31,0
32,0
33,6
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00047.sift,0
0,14
1,0
2,1
3,2
4,3
5,0
6,1
7,0
8,2
9,9
10,12
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,5
19,3
20,0
21,1
22,3
23,0
24,3
25,0
26,3
27,11
28,1
29,0
30,0
31,3
32,2
33,9
34,0
35,5
36,40
37,1
38,2
39,1
40,0
41,0
42,7
43,0
44,0
45,0
46,2
47,5
48,0
49,0
00048.sift,0
0,6
1,1
2,0
3,0
4,0
5,1
6,4
7,0
8,0
9,9
10,0
11,0
12,2
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,0
22,0
23,0
24,0
25,1
26,0
27,0
28,0
29,0
30,0
31,1
32,0
33,9
34,0
35,0
36,2
37,0
38,0
39,0
40,1
41,4
42,0
43,1
44,1
45,0
46,3
47,0
48,0
49,0
00049.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,3
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00050.sift,0
0,6
1,0
2,0
3,0
4,0
5,1
6,0
7,0
8,0
9,10
10,0
11,0
12,2
13,0
14,1
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,10
34,0
35,0
36,1
37,0
38,0
39,0
40,0
41,4
42,0
43,1
44,2
45,0
46,5
47,0
48,0
49,0
00051.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,2
7,0
8,0
9,2
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,0
22,0
23,0
24,2
25,1
26,0
27,1
28,1
29,0
30,2
31,0
32,0
33,2
34,0
35,0
36,0
37,0
38,0
39,0
40,2
41,2
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,0
00052.sift,0
0,4
1,0
2,0
3,0
4,0
5,0
6,3
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,2
22,0
23,0
24,0
25,1
26,0
27,0
28,2
29,0
30,2
31,0
32,0
33,2
34,0
35,0
36,1
37,0
38,0
39,0
40,0
41,2
42,0
43,0
44,2
45,0
46,1
47,0
48,1
49,0
00053.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,0
30,2
31,0
32,0
33,1
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00054.sift,0
0,5
1,0
2,0
3,2
4,0
5,0
6,0
7,0
8,0
9,7
10,0
11,2
12,0
13,0
14,0
15,0
16,0
17,1
18,0
19,0
20,2
21,1
22,0
23,0
24,3
25,2
26,1
27,0
28,2
29,0
30,1
31,0
32,1
33,6
34,0
35,2
36,1
37,0
38,0
39,1
40,3
41,1
42,0
43,3
44,2
45,1
46,4
47,0
48,0
49,0
00055.sift,0
0,2
1,0
2,0
3,0
4,1
5,0
6,2
7,0
8,1
9,4
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,3
21,1
22,3
23,0
24,2
25,1
26,0
27,2
28,2
29,0
30,0
31,0
32,1
33,3
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,2
42,0
43,3
44,0
45,2
46,1
47,0
48,0
49,0
00056.sift,0
0,1
1,0
2,0
3,0
4,0
5,0
6,3
7,0
8,2
9,0
10,0
11,0
12,0
13,0
14,1
15,0
16,0
17,1
18,1
19,0
20,1
21,2
22,1
23,0
24,3
25,0
26,0
27,4
28,3
29,0
30,20
31,0
32,0
33,1
34,0
35,0
36,0
37,0
38,0
39,1
40,3
41,0
42,4
43,0
44,0
45,1
46,0
47,0
48,1
49,1
00057.sift,0
0,5
1,1
2,4
3,0
4,0
5,0
6,0
7,0
8,0
9,9
10,0
11,2
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,1
23,0
24,0
25,1
26,0
27,1
28,0
29,0
30,0
31,2
32,0
33,8
34,0
35,0
36,2
37,0
38,2
39,0
40,0
41,6
42,0
43,0
44,1
45,2
46,0
47,0
48,0
49,0
00058.sift,0
0,12
1,0
2,1
3,0
4,0
5,1
6,0
7,3
8,0
9,6
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,1
19,0
20,1
21,0
22,1
23,1
24,4
25,0
26,0
27,3
28,1
29,3
30,1
31,1
32,0
33,6
34,2
35,0
36,3
37,0
38,1
39,1
40,3
41,1
42,0
43,0
44,0
45,0
46,1
47,0
48,0
49,0
00059.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,2
22,0
23,0
24,2
25,0
26,0
27,0
28,1
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,1
47,0
48,0
49,0
00060.sift,0
0,11
1,1
2,0
3,1
4,0
5,2
6,1
7,0
8,1
9,3
10,0
11,0
12,5
13,0
14,0
15,0
16,0
17,0
18,1
19,0
20,2
21,0
22,0
23,0
24,0
25,3
26,0
27,0
28,0
29,0
30,5
31,0
32,0
33,3
34,0
35,0
36,3
37,0
38,0
39,0
40,2
41,7
42,1
43,0
44,0
45,0
46,5
47,0
48,0
49,1
00061.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,1
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,3
22,0
23,0
24,1
25,0
26,0
27,0
28,2
29,0
30,5
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,2
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00062.sift,0
0,3
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,3
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,3
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,3
34,0
35,0
36,1
37,0
38,0
39,0
40,3
41,0
42,0
43,0
44,0
45,0
46,3
47,0
48,0
49,0
00063.sift,0
0,5
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,0
9,4
10,0
11,0
12,8
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,2
22,0
23,0
24,0
25,0
26,0
27,0
28,2
29,0
30,0
31,0
32,0
33,3
34,0
35,0
36,2
37,0
38,0
39,0
40,1
41,7
42,0
43,0
44,2
45,0
46,2
47,0
48,0
49,0
00064.sift,0
0,2
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,0
9,3
10,0
11,0
12,6
13,0
14,1
15,0
16,0
17,0
18,0
19,0
20,1
21,4
22,1
23,0
24,4
25,1
26,0
27,0
28,2
29,0
30,8
31,0
32,0
33,2
34,0
35,0
36,1
37,0
38,0
39,0
40,3
41,0
42,2
43,2
44,5
45,0
46,3
47,0
48,1
49,0
00065.sift,0
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,10
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,11
34,0
35,0
36,2
37,0
38,0
39,0
40,0
41,4
42,0
43,1
44,0
45,0
46,0
47,0
48,0
49,0
00066.sift,0
0,1
1,0
2,0
3,1
4,0
5,0
6,1
7,2
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,4
22,2
23,0
24,10
25,0
26,0
27,1
28,4
29,0
30,11
31,0
32,1
33,0
34,0
35,1
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
00067.sift,0
0,3
1,1
2,2
3,2
4,0
5,3
6,2
7,4
8,0
9,0
10,0
11,1
12,3
13,0
